City,Date,Confirmed,Deaths
Wyoming,7/6/20,38,0
Diamond Princess,7/6/20,49,0
Grand Princess,7/6/20,103,0
American Samoa,7/7/20,0,0
Guam,7/7/20,303,5
Northern Mariana Islands,7/7/20,31,2
Puerto Rico,7/7/20,59,0
Virgin Islands,7/7/20,116,6
Alabama,7/7/20,636,12
Alaska,7/7/20,0,0
Arizona,7/7/20,2471,99
Arkansas,7/7/20,41,0
California,7/7/20,6925,140
Colorado,7/7/20,4478,156
Connecticut,7/7/20,16837,1377
Delaware,7/7/20,1784,92
District of Columbia,7/7/20,10569,561
Florida,7/7/20,1701,12
Georgia,7/7/20,302,14
Hawaii,7/7/20,95,0
Idaho,7/7/20,3252,23
Illinois,7/7/20,134,1
Indiana,7/7/20,50,1
Iowa,7/7/20,16,0
Kansas,7/7/20,5,0
Kentucky,7/7/20,130,19
Louisiana,7/7/20,1068,43
Maine,7/7/20,496,4
Maryland,7/7/20,210,18
Massachusetts,7/7/20,1561,150
Michigan,7/7/20,22,1
Minnesota,7/7/20,15,0
Mississippi,7/7/20,315,18
Missouri,7/7/20,95,0
Montana,7/7/20,2,0
Nebraska,7/7/20,302,11
Nevada,7/7/20,20,1
New Hampshire,7/7/20,86,2
New Jersey,7/7/20,2961,222
New Mexico,7/7/20,2618,89
New York,7/7/20,2164,121
North Carolina,7/7/20,1320,37
North Dakota,7/7/20,0,0
Ohio,7/7/20,24,1
Oklahoma,7/7/20,129,4
Oregon,7/7/20,5,0
Pennsylvania,7/7/20,358,13
Rhode Island,7/7/20,256,0
South Carolina,7/7/20,134,1
South Dakota,7/7/20,34,0
Tennessee,7/7/20,143,2
Texas,7/7/20,1108,2
Utah,7/7/20,0,0
Vermont,7/7/20,68,2
Virginia,7/7/20,1042,14
Washington,7/7/20,203,0
West Virginia,7/7/20,17,1
Wisconsin,7/7/20,33,2
Wyoming,7/7/20,43,0
Diamond Princess,7/7/20,49,0
Grand Princess,7/7/20,103,0
American Samoa,7/8/20,0,0
Guam,7/8/20,307,5
Northern Mariana Islands,7/8/20,31,2
Puerto Rico,7/8/20,59,0
Virgin Islands,7/8/20,122,6
Alabama,7/8/20,643,12
Alaska,7/8/20,0,0
Arizona,7/8/20,2499,100
Arkansas,7/8/20,46,0
California,7/8/20,7245,142
Colorado,7/8/20,4546,156
Connecticut,7/8/20,16859,1378
Delaware,7/8/20,1790,92
District of Columbia,7/8/20,10642,564
Florida,7/8/20,1792,12
Georgia,7/8/20,310,14
Hawaii,7/8/20,96,0
Idaho,7/8/20,3431,23
Illinois,7/8/20,139,1
Indiana,7/8/20,49,1
Iowa,7/8/20,17,0
Kansas,7/8/20,5,0
Kentucky,7/8/20,131,19
Louisiana,7/8/20,1094,44
Maine,7/8/20,499,4
Maryland,7/8/20,212,18
Massachusetts,7/8/20,1563,150
Michigan,7/8/20,22,1
Minnesota,7/8/20,15,0
Mississippi,7/8/20,332,18
Missouri,7/8/20,98,0
Montana,7/8/20,2,0
Nebraska,7/8/20,304,11
Nevada,7/8/20,20,1
New Hampshire,7/8/20,87,2
New Jersey,7/8/20,2962,224
New Mexico,7/8/20,2717,92
New York,7/8/20,2175,121
North Carolina,7/8/20,1335,37
North Dakota,7/8/20,0,0
Ohio,7/8/20,24,1
Oklahoma,7/8/20,130,4
Oregon,7/8/20,8,0
Pennsylvania,7/8/20,361,13
Rhode Island,7/8/20,256,0
South Carolina,7/8/20,137,1
South Dakota,7/8/20,34,0
Tennessee,7/8/20,166,2
Texas,7/8/20,1152,3
Utah,7/8/20,0,0
Vermont,7/8/20,68,2
Virginia,7/8/20,1042,14
Washington,7/8/20,199,0
West Virginia,7/8/20,17,1
Wisconsin,7/8/20,35,2
Wyoming,7/8/20,45,0
Diamond Princess,7/8/20,49,0
Grand Princess,7/8/20,103,0
American Samoa,7/9/20,0,0
Guam,7/9/20,309,5
Northern Mariana Islands,7/9/20,31,2
Puerto Rico,7/9/20,60,0
Virgin Islands,7/9/20,144,6
Alabama,7/9/20,653,13
Alaska,7/9/20,0,0
Arizona,7/9/20,2520,101
Arkansas,7/9/20,51,0
California,7/9/20,7407,146
Colorado,7/9/20,4588,156
Connecticut,7/9/20,16886,1380
Delaware,7/9/20,1795,83
District of Columbia,7/9/20,10679,568
Florida,7/9/20,1871,12
Georgia,7/9/20,313,14
Hawaii,7/9/20,97,0
Idaho,7/9/20,3596,24
Illinois,7/9/20,142,1
Indiana,7/9/20,49,1
Iowa,7/9/20,16,0
Kansas,7/9/20,5,0
Kentucky,7/9/20,131,19
Louisiana,7/9/20,1166,44
Maine,7/9/20,502,4
Maryland,7/9/20,212,18
Massachusetts,7/9/20,1566,150
Michigan,7/9/20,24,1
Minnesota,7/9/20,15,0
Mississippi,7/9/20,340,19
Missouri,7/9/20,99,0
Montana,7/9/20,3,0
Nebraska,7/9/20,309,11
Nevada,7/9/20,26,1
New Hampshire,7/9/20,87,2
New Jersey,7/9/20,2976,226
New Mexico,7/9/20,2816,94
New York,7/9/20,2183,121
North Carolina,7/9/20,1357,37
North Dakota,7/9/20,0,0
Ohio,7/9/20,24,1
Oklahoma,7/9/20,136,4
Oregon,7/9/20,8,0
Pennsylvania,7/9/20,366,13
Rhode Island,7/9/20,256,0
South Carolina,7/9/20,138,1
South Dakota,7/9/20,34,0
Tennessee,7/9/20,178,2
Texas,7/9/20,1533,3
Utah,7/9/20,0,0
Vermont,7/9/20,68,2
Virginia,7/9/20,1042,14
Washington,7/9/20,218,0
West Virginia,7/9/20,17,1
Wisconsin,7/9/20,35,2
Wyoming,7/9/20,45,0
Diamond Princess,7/9/20,49,0
Grand Princess,7/9/20,103,0
American Samoa,7/10/20,0,0
Guam,7/10/20,310,5
Northern Mariana Islands,7/10/20,31,2
Puerto Rico,7/10/20,61,0
Virgin Islands,7/10/20,153,6
Alabama,7/10/20,662,14
Alaska,7/10/20,0,0
Arizona,7/10/20,2534,101
Arkansas,7/10/20,52,0
California,7/10/20,7485,147
Colorado,7/10/20,4669,157
Connecticut,7/10/20,16906,1380
Delaware,7/10/20,1815,83
District of Columbia,7/10/20,10743,568
Florida,7/10/20,1978,12
Georgia,7/10/20,317,14
Hawaii,7/10/20,98,0
Idaho,7/10/20,3790,25
Illinois,7/10/20,151,1
Indiana,7/10/20,49,1
Iowa,7/10/20,17,0
Kansas,7/10/20,6,0
Kentucky,7/10/20,136,19
Louisiana,7/10/20,1232,44
Maine,7/10/20,503,4
Maryland,7/10/20,213,18
Massachusetts,7/10/20,1570,151
Michigan,7/10/20,24,1
Minnesota,7/10/20,15,0
Mississippi,7/10/20,347,19
Missouri,7/10/20,100,0
Montana,7/10/20,3,0
Nebraska,7/10/20,309,11
Nevada,7/10/20,26,1
New Hampshire,7/10/20,88,3
New Jersey,7/10/20,2987,229
New Mexico,7/10/20,2886,95
New York,7/10/20,2190,121
North Carolina,7/10/20,1405,37
North Dakota,7/10/20,0,0
Ohio,7/10/20,25,1
Oklahoma,7/10/20,136,4
Oregon,7/10/20,9,0
Pennsylvania,7/10/20,377,14
Rhode Island,7/10/20,256,0
South Carolina,7/10/20,141,1
South Dakota,7/10/20,34,0
Tennessee,7/10/20,189,2
Texas,7/10/20,1761,3
Utah,7/10/20,0,0
Vermont,7/10/20,68,2
Virginia,7/10/20,1042,14
Washington,7/10/20,222,0
West Virginia,7/10/20,18,1
Wisconsin,7/10/20,37,2
Wyoming,7/10/20,45,0
Diamond Princess,7/10/20,49,0
Grand Princess,7/10/20,103,0
American Samoa,7/11/20,0,0
Guam,7/11/20,310,5
Northern Mariana Islands,7/11/20,33,2
Puerto Rico,7/11/20,63,0
Virgin Islands,7/11/20,167,6
Alabama,7/11/20,676,14
Alaska,7/11/20,0,0
Arizona,7/11/20,2551,101
Arkansas,7/11/20,56,0
California,7/11/20,7725,148
Colorado,7/11/20,4719,158
Connecticut,7/11/20,16906,1380
Delaware,7/11/20,1829,83
District of Columbia,7/11/20,10801,568
Florida,7/11/20,2043,12
Georgia,7/11/20,340,14
Hawaii,7/11/20,100,0
Idaho,7/11/20,3975,25
Illinois,7/11/20,167,1
Indiana,7/11/20,49,1
Iowa,7/11/20,17,0
Kansas,7/11/20,6,0
Kentucky,7/11/20,141,19
Louisiana,7/11/20,1297,45
Maine,7/11/20,501,4
Maryland,7/11/20,216,18
Massachusetts,7/11/20,1574,151
Michigan,7/11/20,24,1
Minnesota,7/11/20,15,0
Mississippi,7/11/20,351,20
Missouri,7/11/20,100,0
Montana,7/11/20,3,0
Nebraska,7/11/20,312,11
Nevada,7/11/20,24,1
New Hampshire,7/11/20,90,3
New Jersey,7/11/20,3001,232
New Mexico,7/11/20,2966,95
New York,7/11/20,2208,121
North Carolina,7/11/20,1405,37
North Dakota,7/11/20,0,0
Ohio,7/11/20,26,1
Oklahoma,7/11/20,136,4
Oregon,7/11/20,11,0
Pennsylvania,7/11/20,385,14
Rhode Island,7/11/20,256,0
South Carolina,7/11/20,150,1
South Dakota,7/11/20,34,0
Tennessee,7/11/20,195,2
Texas,7/11/20,1796,3
Utah,7/11/20,0,0
Vermont,7/11/20,68,2
Virginia,7/11/20,1042,14
Washington,7/11/20,222,0
West Virginia,7/11/20,19,1
Wisconsin,7/11/20,37,2
Wyoming,7/11/20,49,0
Diamond Princess,7/11/20,49,0
Grand Princess,7/11/20,103,0
American Samoa,7/12/20,0,0
Guam,7/12/20,310,5
Northern Mariana Islands,7/12/20,33,2
Puerto Rico,7/12/20,63,0
Virgin Islands,7/12/20,181,6
Alabama,7/12/20,698,15
Alaska,7/12/20,0,0
Arizona,7/12/20,2579,104
Arkansas,7/12/20,59,0
California,7/12/20,7731,148
Colorado,7/12/20,4757,158
Connecticut,7/12/20,16906,1380
Delaware,7/12/20,1848,83
District of Columbia,7/12/20,10847,568
Florida,7/12/20,2098,12
Georgia,7/12/20,343,14
Hawaii,7/12/20,101,0
Idaho,7/12/20,4146,25
Illinois,7/12/20,169,1
Indiana,7/12/20,49,1
Iowa,7/12/20,17,0
Kansas,7/12/20,6,0
Kentucky,7/12/20,142,19
Louisiana,7/12/20,1339,45
Maine,7/12/20,501,4
Maryland,7/12/20,216,18
Massachusetts,7/12/20,1578,151
Michigan,7/12/20,24,1
Minnesota,7/12/20,16,0
Mississippi,7/12/20,358,20
Missouri,7/12/20,100,0
Montana,7/12/20,5,0
Nebraska,7/12/20,312,11
Nevada,7/12/20,27,1
New Hampshire,7/12/20,90,3
New Jersey,7/12/20,3015,232
New Mexico,7/12/20,3076,96
New York,7/12/20,2219,121
North Carolina,7/12/20,1428,37
North Dakota,7/12/20,0,0
Ohio,7/12/20,26,1
Oklahoma,7/12/20,137,4
Oregon,7/12/20,12,0
Pennsylvania,7/12/20,396,14
Rhode Island,7/12/20,256,0
South Carolina,7/12/20,153,1
South Dakota,7/12/20,34,0
Tennessee,7/12/20,200,2
Texas,7/12/20,1796,3
Utah,7/12/20,0,0
Vermont,7/12/20,68,2
Virginia,7/12/20,1042,14
Washington,7/12/20,238,0
West Virginia,7/12/20,19,1
Wisconsin,7/12/20,41,2
Wyoming,7/12/20,49,0
Diamond Princess,7/12/20,49,0
Grand Princess,7/12/20,103,0
American Samoa,7/13/20,0,0
Guam,7/13/20,312,5
Northern Mariana Islands,7/13/20,33,2
Puerto Rico,7/13/20,66,0
Virgin Islands,7/13/20,206,6
Alabama,7/13/20,715,15
Alaska,7/13/20,0,0
Arizona,7/13/20,2580,104
Arkansas,7/13/20,60,0
California,7/13/20,7976,148
Colorado,7/13/20,4788,158
Connecticut,7/13/20,16954,1385
Delaware,7/13/20,1857,83
District of Columbia,7/13/20,10906,568
Florida,7/13/20,2173,12
Georgia,7/13/20,349,14
Hawaii,7/13/20,102,0
Idaho,7/13/20,4448,25
Illinois,7/13/20,189,1
Indiana,7/13/20,49,1
Iowa,7/13/20,17,0
Kansas,7/13/20,8,0
Kentucky,7/13/20,142,19
Louisiana,7/13/20,1383,45
Maine,7/13/20,502,4
Maryland,7/13/20,218,18
Massachusetts,7/13/20,1582,151
Michigan,7/13/20,24,1
Minnesota,7/13/20,16,0
Mississippi,7/13/20,367,20
Missouri,7/13/20,100,0
Montana,7/13/20,5,0
Nebraska,7/13/20,314,11
Nevada,7/13/20,29,1
New Hampshire,7/13/20,91,3
New Jersey,7/13/20,3023,232
New Mexico,7/13/20,3134,96
New York,7/13/20,2225,121
North Carolina,7/13/20,1480,37
North Dakota,7/13/20,0,0
Ohio,7/13/20,28,2
Oklahoma,7/13/20,137,4
Oregon,7/13/20,12,0
Pennsylvania,7/13/20,398,14
Rhode Island,7/13/20,256,0
South Carolina,7/13/20,157,1
South Dakota,7/13/20,34,0
Tennessee,7/13/20,211,2
Texas,7/13/20,1890,3
Utah,7/13/20,0,0
Vermont,7/13/20,68,2
Virginia,7/13/20,1041,14
Washington,7/13/20,244,0
West Virginia,7/13/20,20,1
Wisconsin,7/13/20,41,2
Wyoming,7/13/20,49,0
Diamond Princess,7/13/20,49,0
Grand Princess,7/13/20,103,0
American Samoa,7/14/20,0,0
Guam,7/14/20,312,5
Northern Mariana Islands,7/14/20,36,2
Puerto Rico,7/14/20,66,0
Virgin Islands,7/14/20,206,6
Alabama,7/14/20,733,17
Alaska,7/14/20,0,0
Arizona,7/14/20,2611,104
Arkansas,7/14/20,66,0
California,7/14/20,8321,152
Colorado,7/14/20,4847,159
Connecticut,7/14/20,16960,1385
Delaware,7/14/20,1865,83
District of Columbia,7/14/20,10946,568
Florida,7/14/20,2258,12
Georgia,7/14/20,370,15
Hawaii,7/14/20,105,0
Idaho,7/14/20,4541,25
Illinois,7/14/20,204,1
Indiana,7/14/20,49,1
Iowa,7/14/20,17,0
Kansas,7/14/20,10,0
Kentucky,7/14/20,149,19
Louisiana,7/14/20,1453,46
Maine,7/14/20,502,4
Maryland,7/14/20,220,18
Massachusetts,7/14/20,1586,152
Michigan,7/14/20,24,1
Minnesota,7/14/20,17,0
Mississippi,7/14/20,388,20
Missouri,7/14/20,102,0
Montana,7/14/20,5,0
Nebraska,7/14/20,315,11
Nevada,7/14/20,29,1
New Hampshire,7/14/20,92,3
New Jersey,7/14/20,3047,233
New Mexico,7/14/20,3200,97
New York,7/14/20,2247,121
North Carolina,7/14/20,1519,38
North Dakota,7/14/20,0,0
Ohio,7/14/20,28,2
Oklahoma,7/14/20,144,4
Oregon,7/14/20,12,0
Pennsylvania,7/14/20,399,14
Rhode Island,7/14/20,256,0
South Carolina,7/14/20,162,1
South Dakota,7/14/20,34,0
Tennessee,7/14/20,219,2
Texas,7/14/20,1917,3
Utah,7/14/20,0,0
Vermont,7/14/20,68,2
Virginia,7/14/20,1045,14
Washington,7/14/20,251,0
West Virginia,7/14/20,20,1
Wisconsin,7/14/20,43,2
Wyoming,7/14/20,52,0
Diamond Princess,7/14/20,49,0
Grand Princess,7/14/20,103,0
American Samoa,7/15/20,0,0
Guam,7/15/20,313,5
Northern Mariana Islands,7/15/20,36,2
Puerto Rico,7/15/20,66,0
Virgin Islands,7/15/20,243,6
Alabama,7/15/20,743,18
Alaska,7/15/20,0,0
Arizona,7/15/20,2644,105
Arkansas,7/15/20,73,0
California,7/15/20,8478,154
Colorado,7/15/20,4916,159
Connecticut,7/15/20,16993,1387
Delaware,7/15/20,1876,85
District of Columbia,7/15/20,11026,571
Florida,7/15/20,2322,12
Georgia,7/15/20,376,15
Hawaii,7/15/20,107,0
Idaho,7/15/20,4836,28
Illinois,7/15/20,208,1
Indiana,7/15/20,52,1
Iowa,7/15/20,17,0
Kansas,7/15/20,10,0
Kentucky,7/15/20,151,19
Louisiana,7/15/20,1510,46
Maine,7/15/20,506,4
Maryland,7/15/20,222,18
Massachusetts,7/15/20,1593,152
Michigan,7/15/20,25,1
Minnesota,7/15/20,17,0
Mississippi,7/15/20,392,21
Missouri,7/15/20,103,0
Montana,7/15/20,6,0
Nebraska,7/15/20,315,11
Nevada,7/15/20,31,1
New Hampshire,7/15/20,93,3
New Jersey,7/15/20,3060,234
New Mexico,7/15/20,3362,98
New York,7/15/20,2280,121
North Carolina,7/15/20,1562,38
North Dakota,7/15/20,0,0
Ohio,7/15/20,30,2
Oklahoma,7/15/20,160,4
Oregon,7/15/20,13,0
Pennsylvania,7/15/20,399,14
Rhode Island,7/15/20,283,0
South Carolina,7/15/20,165,1
South Dakota,7/15/20,34,0
Tennessee,7/15/20,236,2
Texas,7/15/20,1944,3
Utah,7/15/20,0,0
Vermont,7/15/20,70,2
Virginia,7/15/20,1045,14
Washington,7/15/20,252,0
West Virginia,7/15/20,23,1
Wisconsin,7/15/20,45,2
Wyoming,7/15/20,53,0
Diamond Princess,7/15/20,49,0
Grand Princess,7/15/20,103,0
American Samoa,7/16/20,0,0
Guam,7/16/20,314,5
Northern Mariana Islands,7/16/20,37,2
Puerto Rico,7/16/20,66,0
Virgin Islands,7/16/20,249,6
Alabama,7/16/20,765,19
Alaska,7/16/20,0,0
Arizona,7/16/20,2658,105
Arkansas,7/16/20,98,0
California,7/16/20,8627,154
Colorado,7/16/20,4972,159
Connecticut,7/16/20,17027,1391
Delaware,7/16/20,1887,85
District of Columbia,7/16/20,11076,574
Florida,7/16/20,2397,12
Georgia,7/16/20,389,15
Hawaii,7/16/20,107,0
Idaho,7/16/20,5132,30
Illinois,7/16/20,223,1
Indiana,7/16/20,53,1
Iowa,7/16/20,19,0
Kansas,7/16/20,10,0
Kentucky,7/16/20,157,19
Louisiana,7/16/20,1574,48
Maine,7/16/20,507,4
Maryland,7/16/20,224,18
Massachusetts,7/16/20,1596,152
Michigan,7/16/20,24,1
Minnesota,7/16/20,18,0
Mississippi,7/16/20,393,21
Missouri,7/16/20,105,0
Montana,7/16/20,6,0
Nebraska,7/16/20,315,11
Nevada,7/16/20,31,1
New Hampshire,7/16/20,95,3
New Jersey,7/16/20,3079,236
New Mexico,7/16/20,3464,99
New York,7/16/20,2290,121
North Carolina,7/16/20,1569,38
North Dakota,7/16/20,0,0
Ohio,7/16/20,30,2
Oklahoma,7/16/20,163,4
Oregon,7/16/20,13,0
Pennsylvania,7/16/20,409,14
Rhode Island,7/16/20,283,0
South Carolina,7/16/20,170,2
South Dakota,7/16/20,35,0
Tennessee,7/16/20,252,2
Texas,7/16/20,1956,4
Utah,7/16/20,0,0
Vermont,7/16/20,70,2
Virginia,7/16/20,1045,14
Washington,7/16/20,252,0
West Virginia,7/16/20,24,1
Wisconsin,7/16/20,46,2
Wyoming,7/16/20,54,0
Diamond Princess,7/16/20,49,0
Grand Princess,7/16/20,103,0
American Samoa,7/17/20,0,0
Guam,7/17/20,314,5
Northern Mariana Islands,7/17/20,37,2
Puerto Rico,7/17/20,67,0
Virgin Islands,7/17/20,263,6
Alabama,7/17/20,773,20
Alaska,7/17/20,0,0
Arizona,7/17/20,2691,106
Arkansas,7/17/20,107,0
California,7/17/20,8858,161
Colorado,7/17/20,5024,161
Connecticut,7/17/20,17069,1395
Delaware,7/17/20,1978,85
District of Columbia,7/17/20,11115,577
Florida,7/17/20,2465,12
Georgia,7/17/20,402,15
Hawaii,7/17/20,109,0
Idaho,7/17/20,5457,32
Illinois,7/17/20,232,1
Indiana,7/17/20,54,1
Iowa,7/17/20,19,0
Kansas,7/17/20,10,0
Kentucky,7/17/20,157,19
Louisiana,7/17/20,1610,48
Maine,7/17/20,509,4
Maryland,7/17/20,227,18
Massachusetts,7/17/20,1603,153
Michigan,7/17/20,25,1
Minnesota,7/17/20,18,0
Mississippi,7/17/20,401,21
Missouri,7/17/20,106,0
Montana,7/17/20,6,0
Nebraska,7/17/20,316,11
Nevada,7/17/20,32,1
New Hampshire,7/17/20,95,3
New Jersey,7/17/20,3087,236
New Mexico,7/17/20,3578,99
New York,7/17/20,2310,121
North Carolina,7/17/20,1607,38
North Dakota,7/17/20,0,0
Ohio,7/17/20,30,2
Oklahoma,7/17/20,166,4
Oregon,7/17/20,13,0
Pennsylvania,7/17/20,410,15
Rhode Island,7/17/20,283,0
South Carolina,7/17/20,176,2
South Dakota,7/17/20,35,0
Tennessee,7/17/20,265,2
Texas,7/17/20,2003,4
Utah,7/17/20,0,0
Vermont,7/17/20,70,2
Virginia,7/17/20,1048,14
Washington,7/17/20,277,0
West Virginia,7/17/20,24,1
Wisconsin,7/17/20,49,2
Wyoming,7/17/20,55,0
Diamond Princess,7/17/20,49,0
Grand Princess,7/17/20,103,0
American Samoa,7/18/20,0,0
Guam,7/18/20,314,5
Northern Mariana Islands,7/18/20,37,2
Puerto Rico,7/18/20,68,0
Virgin Islands,7/18/20,283,6
Alabama,7/18/20,810,20
Alaska,7/18/20,0,0
Arizona,7/18/20,2735,110
Arkansas,7/18/20,108,1
California,7/18/20,9110,162
Colorado,7/18/20,5058,161
Connecticut,7/18/20,17069,1395
Delaware,7/18/20,1995,86
District of Columbia,7/18/20,11194,578
Florida,7/18/20,2531,12
Georgia,7/18/20,411,15
Hawaii,7/18/20,111,0
Idaho,7/18/20,5723,32
Illinois,7/18/20,244,1
Indiana,7/18/20,55,1
Iowa,7/18/20,20,0
Kansas,7/18/20,10,0
Kentucky,7/18/20,158,19
Louisiana,7/18/20,1610,48
Maine,7/18/20,509,5
Maryland,7/18/20,232,18
Massachusetts,7/18/20,1612,154
Michigan,7/18/20,26,1
Minnesota,7/18/20,18,0
Mississippi,7/18/20,402,21
Missouri,7/18/20,107,0
Montana,7/18/20,9,0
Nebraska,7/18/20,316,11
Nevada,7/18/20,34,1
New Hampshire,7/18/20,95,3
New Jersey,7/18/20,3109,236
New Mexico,7/18/20,3679,100
New York,7/18/20,2315,121
North Carolina,7/18/20,1648,39
North Dakota,7/18/20,0,0
Ohio,7/18/20,32,2
Oklahoma,7/18/20,168,4
Oregon,7/18/20,13,0
Pennsylvania,7/18/20,412,15
Rhode Island,7/18/20,283,0
South Carolina,7/18/20,185,2
South Dakota,7/18/20,35,0
Tennessee,7/18/20,277,2
Texas,7/18/20,2017,4
Utah,7/18/20,0,0
Vermont,7/18/20,70,2
Virginia,7/18/20,1051,15
Washington,7/18/20,288,0
West Virginia,7/18/20,25,1
Wisconsin,7/18/20,51,2
Wyoming,7/18/20,58,0
Diamond Princess,7/18/20,49,0
Grand Princess,7/18/20,103,0
American Samoa,7/19/20,0,0
Guam,7/19/20,314,5
Northern Mariana Islands,7/19/20,37,2
Puerto Rico,7/19/20,72,0
Virgin Islands,7/19/20,283,6
Alabama,7/19/20,823,20
Alaska,7/19/20,0,0
Arizona,7/19/20,2741,110
Arkansas,7/19/20,113,1
California,7/19/20,9237,162
Colorado,7/19/20,5094,161
Connecticut,7/19/20,17069,1395
Delaware,7/19/20,2000,86
District of Columbia,7/19/20,11261,578
Florida,7/19/20,2619,13
Georgia,7/19/20,417,15
Hawaii,7/19/20,113,0
Idaho,7/19/20,5900,32
Illinois,7/19/20,252,1
Indiana,7/19/20,57,1
Iowa,7/19/20,20,0
Kansas,7/19/20,10,0
Kentucky,7/19/20,163,19
Louisiana,7/19/20,1696,51
Maine,7/19/20,511,5
Maryland,7/19/20,237,18
Massachusetts,7/19/20,1622,154
Michigan,7/19/20,25,1
Minnesota,7/19/20,19,0
Mississippi,7/19/20,408,22
Missouri,7/19/20,107,0
Montana,7/19/20,9,0
Nebraska,7/19/20,316,11
Nevada,7/19/20,33,1
New Hampshire,7/19/20,96,4
New Jersey,7/19/20,3116,237
New Mexico,7/19/20,3775,100
New York,7/19/20,2318,121
North Carolina,7/19/20,1684,39
North Dakota,7/19/20,0,0
Ohio,7/19/20,34,2
Oklahoma,7/19/20,170,4
Oregon,7/19/20,13,0
Pennsylvania,7/19/20,413,15
Rhode Island,7/19/20,283,0
South Carolina,7/19/20,190,2
South Dakota,7/19/20,35,0
Tennessee,7/19/20,289,2
Texas,7/19/20,2017,4
Utah,7/19/20,0,0
Vermont,7/19/20,70,2
Virginia,7/19/20,1052,15
Washington,7/19/20,296,0
West Virginia,7/19/20,25,1
Wisconsin,7/19/20,51,2
Wyoming,7/19/20,59,0
Diamond Princess,7/19/20,49,0
Grand Princess,7/19/20,103,0
American Samoa,7/20/20,0,0
Guam,7/20/20,319,5
Northern Mariana Islands,7/20/20,38,2
Puerto Rico,7/20/20,72,0
Virgin Islands,7/20/20,304,6
Alabama,7/20/20,838,20
Alaska,7/20/20,0,0
Arizona,7/20/20,2740,110
Arkansas,7/20/20,134,1
California,7/20/20,9256,162
Colorado,7/20/20,5133,163
Connecticut,7/20/20,17112,1399
Delaware,7/20/20,2013,86
District of Columbia,7/20/20,11339,579
Florida,7/20/20,2683,14
Georgia,7/20/20,437,15
Hawaii,7/20/20,114,0
Idaho,7/20/20,5979,33
Illinois,7/20/20,285,1
Indiana,7/20/20,57,1
Iowa,7/20/20,20,0
Kansas,7/20/20,10,0
Kentucky,7/20/20,164,19
Louisiana,7/20/20,1844,53
Maine,7/20/20,512,5
Maryland,7/20/20,239,18
Massachusetts,7/20/20,1635,154
Michigan,7/20/20,26,1
Minnesota,7/20/20,19,0
Mississippi,7/20/20,429,22
Missouri,7/20/20,110,0
Montana,7/20/20,9,0
Nebraska,7/20/20,320,10
Nevada,7/20/20,33,1
New Hampshire,7/20/20,96,4
New Jersey,7/20/20,3126,237
New Mexico,7/20/20,3861,102
New York,7/20/20,2322,121
North Carolina,7/20/20,1718,40
North Dakota,7/20/20,0,0
Ohio,7/20/20,35,2
Oklahoma,7/20/20,172,4
Oregon,7/20/20,13,0
Pennsylvania,7/20/20,414,15
Rhode Island,7/20/20,283,0
South Carolina,7/20/20,242,2
South Dakota,7/20/20,35,0
Tennessee,7/20/20,300,3
Texas,7/20/20,2015,4
Utah,7/20/20,0,0
Vermont,7/20/20,71,2
Virginia,7/20/20,1053,15
Washington,7/20/20,307,0
West Virginia,7/20/20,25,1
Wisconsin,7/20/20,52,2
Wyoming,7/20/20,67,0
Diamond Princess,7/20/20,49,0
Grand Princess,7/20/20,103,0
American Samoa,7/21/20,0,0
Guam,7/21/20,319,5
Northern Mariana Islands,7/21/20,38,2
Puerto Rico,7/21/20,72,0
Virgin Islands,7/21/20,304,6
Alabama,7/21/20,845,20
Alaska,7/21/20,1,0
Arizona,7/21/20,2779,115
Arkansas,7/21/20,144,1
California,7/21/20,9383,166
Colorado,7/21/20,5184,163
Connecticut,7/21/20,17123,1399
Delaware,7/21/20,2017,87
District of Columbia,7/21/20,11427,580
Florida,7/21/20,2737,14
Georgia,7/21/20,449,15
Hawaii,7/21/20,114,0
Idaho,7/21/20,6195,35
Illinois,7/21/20,289,1
Indiana,7/21/20,58,1
Iowa,7/21/20,20,0
Kansas,7/21/20,10,0
Kentucky,7/21/20,169,19
Louisiana,7/21/20,1920,53
Maine,7/21/20,513,5
Maryland,7/21/20,240,18
Massachusetts,7/21/20,1639,154
Michigan,7/21/20,27,1
Minnesota,7/21/20,21,0
Mississippi,7/21/20,449,22
Missouri,7/21/20,114,0
Montana,7/21/20,12,0
Nebraska,7/21/20,320,11
Nevada,7/21/20,35,1
New Hampshire,7/21/20,97,4
New Jersey,7/21/20,3148,238
New Mexico,7/21/20,3920,103
New York,7/21/20,2351,121
North Carolina,7/21/20,1772,40
North Dakota,7/21/20,0,0
Ohio,7/21/20,37,2
Oklahoma,7/21/20,196,4
Oregon,7/21/20,15,0
Pennsylvania,7/21/20,421,15
Rhode Island,7/21/20,283,0
South Carolina,7/21/20,246,2
South Dakota,7/21/20,35,0
Tennessee,7/21/20,327,3
Texas,7/21/20,2051,4
Utah,7/21/20,0,0
Vermont,7/21/20,71,2
Virginia,7/21/20,1057,15
Washington,7/21/20,314,0
West Virginia,7/21/20,26,1
Wisconsin,7/21/20,54,2
Wyoming,7/21/20,73,0
Diamond Princess,7/21/20,49,0
Grand Princess,7/21/20,103,0
American Samoa,7/22/20,0,0
Guam,7/22/20,330,5
Northern Mariana Islands,7/22/20,38,2
